NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCR;PCR;PERC_PCR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS
RIBERA D'EBRE;30;2020-08-15;2020-08-21;Si;;;0.0000;0;1945.5252;5;25.0000;0;0;0
RIBERA D'EBRE;30;2020-08-14;2020-08-20;Si;;;0.0000;0;1556.4202;4;33.3333;0;0;0
RIBERA D'EBRE;30;2020-08-14;2020-08-20;No;193.95;1.49643;76.8049;16;686.4439;143;10.7914;0;0;0
RIBERA D'EBRE;30;2020-08-13;2020-08-19;Si;;;0.0000;0;1556.4202;4;33.3333;0;0;0
RIBERA D'EBRE;30;2020-08-13;2020-08-19;No;212.156;1.76786;81.6052;17;681.6436;142;14.3885;0;0;0
RIBERA D'EBRE;30;2020-08-12;2020-08-18;Si;;;0.0000;0;1167.3151;3;0.0000;0;0;0
RIBERA D'EBRE;30;2020-08-12;2020-08-18;No;209.842;1.82143;67.2043;14;681.6436;142;10.7143;0;0;0
RIBERA D'EBRE;30;2020-08-11;2020-08-17;Si;;;0.0000;0;6225.6809;16;0.0000;0;0;0
RIBERA D'EBRE;30;2020-08-11;2020-08-17;No;230.586;1.92143;72.0046;15;844.8540;176;9.1954;1;0;0
RIBERA D'EBRE;30;2020-08-10;2020-08-16;Si;;;0.0000;0;6225.6809;16;0.0000;0;0;0
RIBERA D'EBRE;30;2020-08-10;2020-08-16;No;203.67;1.92857;72.0046;15;854.4546;178;9.0909;1;0;0
RIBERA D'EBRE;30;2020-08-09;2020-08-15;No;213.957;1.85714;76.8049;16;854.4546;178;8.5227;1;0;0
RIBERA D'EBRE;30;2020-08-09;2020-08-15;Si;;;0.0000;0;6225.6809;16;0.0000;0;0;0
RIBERA D'EBRE;30;2020-08-08;2020-08-14;No;194.298;1.61905;67.2043;14;782.4500;163;6.7901;1;0;0
RIBERA D'EBRE;30;2020-08-08;2020-08-14;Si;;;0.0000;0;6225.6809;16;6.2500;0;0;0
RIBERA D'EBRE;30;2020-08-07;2020-08-13;Si;;;778.2101;2;6225.6809;16;6.2500;0;0;0
RIBERA D'EBRE;30;2020-08-07;2020-08-13;No;120.693;1.14286;52.8033;11;696.0445;145;6.2500;1;0;0
RIBERA D'EBRE;30;2020-08-06;2020-08-12;Si;;;778.2101;2;6225.6809;16;6.2500;0;0;0
RIBERA D'EBRE;30;2020-08-06;2020-08-12;No;93.7584;0.849206;38.4024;8;648.0414;135;4.4444;1;0;0
RIBERA D'EBRE;30;2020-08-05;2020-08-11;Si;;;778.2101;2;5836.5758;15;6.6667;0;0;0
RIBERA D'EBRE;30;2020-08-05;2020-08-11;No;86.6668;0.752268;48.0030;10;556.8356;116;6.0345;1;0;0
RIBERA D'EBRE;30;2020-08-04;2020-08-10;No;75.0687;0.601474;48.0030;10;403.2258;84;7.2289;0;0;0
RIBERA D'EBRE;30;2020-08-04;2020-08-10;Si;;;778.2101;2;389.1050;1;100.0000;0;0;0
RIBERA D'EBRE;30;2020-08-03;2020-08-09;Si;;;778.2101;2;389.1050;1;100.0000;0;0;0
RIBERA D'EBRE;30;2020-08-03;2020-08-09;No;66.1539;0.530045;33.6021;7;398.4254;83;6.0976;0;0;0
RIBERA D'EBRE;30;2020-08-02;2020-08-08;Si;;;778.2101;2;389.1050;1;100.0000;0;0;0
RIBERA D'EBRE;30;2020-08-02;2020-08-08;No;71.7842;0.553855;38.4024;8;403.2258;84;9.6386;0;0;0
RIBERA D'EBRE;30;2020-08-01;2020-08-07;Si;;;778.2101;2;0.0000;0;0.0000;0;0;0
RIBERA D'EBRE;30;2020-08-01;2020-08-07;No;94.4654;0.634807;52.8033;11;571.2365;119;7.7586;0;0;0
RIBERA D'EBRE;30;2020-07-31;2020-08-06;Si;;;0.0000;0;389.1050;1;0.0000;0;0;0
RIBERA D'EBRE;30;2020-07-31;2020-08-06;No;101.704;0.706236;52.8033;11;595.2380;124;9.0909;0;0;0
RIBERA D'EBRE;30;2020-07-30;2020-08-05;No;134.221;0.964172;72.0046;15;806.4516;168;8.4848;0;0;0
RIBERA D'EBRE;30;2020-07-30;2020-08-05;Si;;;0.0000;0;8560.3112;22;0.0000;0;0;0
RIBERA D'EBRE;30;2020-07-29;2020-08-04;Si;;;0.0000;0;8560.3112;22;0.0000;0;0;0
RIBERA D'EBRE;30;2020-07-29;2020-08-04;No;170.678;1.11111;67.2043;14;763.2488;159;8.3333;0;0;0
RIBERA D'EBRE;30;2020-07-28;2020-08-03;Si;;;0.0000;0;9338.5214;24;0.0000;0;0;0
RIBERA D'EBRE;30;2020-07-28;2020-08-03;No;194.161;1.30476;76.8049;16;859.2549;179;11.2994;0;0;0
RIBERA D'EBRE;30;2020-07-27;2020-08-02;Si;;;0.0000;0;9338.5214;24;0.0000;0;0;0
RIBERA D'EBRE;30;2020-07-27;2020-08-02;No;213.648;1.43571;91.2058;19;926.4592;193;10.9948;2;0;0
RIBERA D'EBRE;30;2020-07-26;2020-08-01;No;286.041;2.05476;91.2058;19;993.6635;207;11.2195;2;0;0
RIBERA D'EBRE;30;2020-07-26;2020-08-01;Si;;;0.0000;0;9338.5214;24;0.0000;0;0;0
RIBERA D'EBRE;30;2020-07-25;2020-07-31;No;311.723;2.49762;96.0061;20;801.6513;167;12.5749;4;0;0
RIBERA D'EBRE;30;2020-07-25;2020-07-31;Si;;;0.0000;0;9338.5214;24;0.0000;0;0;0
RIBERA D'EBRE;30;2020-07-24;2020-07-30;Si;;;0.0000;0;8949.4163;23;0.0000;0;0;0
RIBERA D'EBRE;30;2020-07-24;2020-07-30;No;365.452;3.04524;91.2058;19;739.2473;154;12.3377;4;0;0
RIBERA D'EBRE;30;2020-07-23;2020-07-29;Si;;;0.0000;0;778.2101;2;0.0000;0;0;0
RIBERA D'EBRE;30;2020-07-23;2020-07-29;No;346.582;3.4381;67.2043;14;537.6344;112;13.3929;4;0;0
RIBERA D'EBRE;30;2020-07-22;2020-07-28;Si;;;389.1050;1;1167.3151;3;33.3333;0;0;0
RIBERA D'EBRE;30;2020-07-22;2020-07-28;No;376.71;3.92381;86.4055;18;561.6359;117;12.8205;4;0;0
RIBERA D'EBRE;30;2020-07-21;2020-07-27;No;310.877;3.80952;72.0046;15;552.0353;115;6.9565;4;0;0
RIBERA D'EBRE;30;2020-07-21;2020-07-27;Si;;;389.1050;1;389.1050;1;100.0000;0;0;0
RIBERA D'EBRE;30;2020-07-20;2020-07-26;No;231.786;3.71429;57.6036;12;494.4316;103;6.8627;2;0;0
RIBERA D'EBRE;30;2020-07-20;2020-07-26;Si;;;389.1050;1;778.2101;2;50.0000;0;0;0
RIBERA D'EBRE;30;2020-07-19;2020-07-25;Si;;;389.1050;1;778.2101;2;50.0000;0;0;0
RIBERA D'EBRE;30;2020-07-19;2020-07-25;No;172.811;3.0;48.0030;10;422.4270;88;2.2989;2;0;0
RIBERA D'EBRE;30;2020-07-18;2020-07-24;Si;;;389.1050;1;778.2101;2;50.0000;0;0;0
RIBERA D'EBRE;30;2020-07-18;2020-07-24;No;108.007;2.5;28.8018;6;427.2273;89;2.2727;0;0;0
RIBERA D'EBRE;30;2020-07-17;2020-07-23;Si;;;389.1050;1;778.2101;2;50.0000;0;0;0
RIBERA D'EBRE;30;2020-07-17;2020-07-23;No;80.2337;1.85714;28.8018;6;480.0307;100;2.0202;0;0;0
RIBERA D'EBRE;30;2020-07-16;2020-07-22;No;58.2894;1.21429;33.6021;7;465.6298;97;2.0833;0;0;0
RIBERA D'EBRE;30;2020-07-16;2020-07-22;Si;;;389.1050;1;1167.3151;3;33.3333;0;0;0
RIBERA D'EBRE;30;2020-07-15;2020-07-21;Si;;;0.0000;0;778.2101;2;0.0000;0;0;0
RIBERA D'EBRE;30;2020-07-15;2020-07-21;No;12.0008;0.5;9.6006;2;436.8279;91;1.1111;0;0;0
RIBERA D'EBRE;30;2020-07-14;2020-07-20;Si;;;0.0000;0;1167.3151;3;0.0000;0;0;0
RIBERA D'EBRE;30;2020-07-14;2020-07-20;No;12.0008;0.5;9.6006;2;364.8233;76;1.3333;0;0;0
RIBERA D'EBRE;30;2020-07-13;2020-07-19;Si;;;0.0000;0;778.2101;2;0.0000;0;0;0
RIBERA D'EBRE;30;2020-07-13;2020-07-19;No;12.3436;0.642857;4.8003;1;350.4224;73;1.3699;0;0;0
RIBERA D'EBRE;30;2020-07-12;2020-07-18;Si;;;0.0000;0;778.2101;2;0.0000;0;0;0
RIBERA D'EBRE;30;2020-07-12;2020-07-18;No;17.8297;0.928571;9.6006;2;336.0215;70;2.8571;0;0;0
RIBERA D'EBRE;30;2020-07-11;2020-07-17;No;21.9443;1.14286;14.4009;3;340.8218;71;2.8571;0;0;0
RIBERA D'EBRE;30;2020-07-11;2020-07-17;Si;;;0.0000;0;778.2101;2;0.0000;0;0;0
RIBERA D'EBRE;30;2020-07-10;2020-07-16;Si;;;0.0000;0;1556.4202;4;0.0000;0;0;0
RIBERA D'EBRE;30;2020-07-10;2020-07-16;No;29.1447;1.21429;14.4009;3;297.6190;62;3.2787;0;0;0
RIBERA D'EBRE;30;2020-07-09;2020-07-15;Si;;;0.0000;0;1167.3151;3;0.0000;0;0;0
RIBERA D'EBRE;30;2020-07-09;2020-07-15;No;24.6873;1.28571;14.4009;3;283.2181;59;3.4483;0;0;0
RIBERA D'EBRE;30;2020-07-08;2020-07-14;Si;;;0.0000;0;1556.4202;4;0.0000;0;0;0
RIBERA D'EBRE;30;2020-07-08;2020-07-14;No;24.6873;1.28571;14.4009;3;297.6190;62;3.3333;0;0;0
RIBERA D'EBRE;30;2020-07-07;2020-07-13;No;21.9443;1.14286;14.4009;3;288.0184;60;3.4483;0;0;0
RIBERA D'EBRE;30;2020-07-07;2020-07-13;Si;;;0.0000;0;1167.3151;3;0.0000;0;0;0
RIBERA D'EBRE;30;2020-07-06;2020-07-12;No;16.4582;0.857143;14.4009;3;307.2196;64;3.2258;0;0;0
RIBERA D'EBRE;30;2020-07-06;2020-07-12;Si;;;0.0000;0;1167.3151;3;0.0000;0;0;0
RIBERA D'EBRE;30;2020-07-05;2020-07-11;Si;;;0.0000;0;1556.4202;4;0.0000;0;0;0
RIBERA D'EBRE;30;2020-07-05;2020-07-11;No;10.2864;0.714286;9.6006;2;302.4193;63;1.6393;0;0;0
RIBERA D'EBRE;30;2020-07-04;2020-07-10;Si;;;0.0000;0;1556.4202;4;0.0000;0;0;0
RIBERA D'EBRE;30;2020-07-04;2020-07-10;No;5.48607;0.571429;4.8003;1;254.4162;53;1.9231;0;0;0
RIBERA D'EBRE;30;2020-07-03;2020-07-09;Si;;;0.0000;0;1167.3151;3;0.0000;0;0;0
RIBERA D'EBRE;30;2020-07-03;2020-07-09;No;5.48607;0.571429;9.6006;2;297.6190;62;3.3333;0;0;0
RIBERA D'EBRE;30;2020-07-02;2020-07-08;No;2.05727;0.428571;4.8003;1;292.8187;61;1.6949;0;0;0
RIBERA D'EBRE;30;2020-07-02;2020-07-08;Si;;;0.0000;0;1167.3151;3;0.0000;0;0;0
RIBERA D'EBRE;30;2020-07-01;2020-07-07;Si;;;0.0000;0;1167.3151;3;0.0000;0;0;0
RIBERA D'EBRE;30;2020-07-01;2020-07-07;No;2.05727;0.428571;4.8003;1;288.0184;60;1.6949;0;0;0
RIBERA D'EBRE;30;2020-06-30;2020-07-06;Si;;;0.0000;0;3112.8404;8;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-30;2020-07-06;No;2.05727;0.428571;4.8003;1;288.0184;60;1.6949;0;0;0
RIBERA D'EBRE;30;2020-06-29;2020-07-05;Si;;;0.0000;0;3501.9455;9;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-29;2020-07-05;No;2.05727;0.428571;4.8003;1;278.4178;58;1.7544;0;0;0
RIBERA D'EBRE;30;2020-06-28;2020-07-04;Si;;;0.0000;0;3501.9455;9;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-28;2020-07-04;No;1.37152;0.285714;4.8003;1;273.6175;57;1.7857;0;0;0
RIBERA D'EBRE;30;2020-06-27;2020-07-03;No;0.685758;0.142857;4.8003;1;273.6175;57;1.7857;0;0;0
RIBERA D'EBRE;30;2020-06-27;2020-07-03;Si;;;0.0000;0;3891.0505;10;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-26;2020-07-02;Si;;;0.0000;0;3501.9455;9;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-26;2020-07-02;No;0.0;0.0;0.0000;0;230.4147;48;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-25;2020-07-01;Si;;;0.0000;0;3501.9455;9;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-25;2020-07-01;No;0.0;0.0;0.0000;0;192.0122;40;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-24;2020-06-30;Si;;;0.0000;0;3112.8404;8;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-24;2020-06-30;No;0.0;0.0;0.0000;0;153.6098;32;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-23;2020-06-29;No;0.0;0.0;0.0000;0;172.8110;36;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-23;2020-06-29;Si;;;0.0000;0;1167.3151;3;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-22;2020-06-28;No;0.0;0.0;0.0000;0;163.2104;34;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-22;2020-06-28;Si;;;0.0000;0;778.2101;2;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-21;2020-06-27;Si;;;0.0000;0;389.1050;1;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-21;2020-06-27;No;0.0;0.0;0.0000;0;163.2104;34;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-20;2020-06-26;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-20;2020-06-26;No;0.0;0.0;0.0000;0;177.6113;37;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-19;2020-06-25;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-19;2020-06-25;No;0.0;0.0;0.0000;0;187.2119;39;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-18;2020-06-24;No;0.0;0.0;0.0000;0;254.4162;53;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-18;2020-06-24;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-17;2020-06-23;No;0.0;0.0;0.0000;0;278.4178;58;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-17;2020-06-23;Si;;;0.0000;0;389.1050;1;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-16;2020-06-22;Si;;;0.0000;0;389.1050;1;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-16;2020-06-22;No;0.0;0.0;0.0000;0;273.6175;57;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-15;2020-06-21;Si;;;0.0000;0;389.1050;1;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-15;2020-06-21;No;0.0;0.0;0.0000;0;331.2211;69;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-14;2020-06-20;Si;;;0.0000;0;389.1050;1;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-14;2020-06-20;No;0.0;0.0;0.0000;0;340.8218;71;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-13;2020-06-19;No;0.0;0.0;0.0000;0;336.0215;70;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-13;2020-06-19;Si;;;0.0000;0;389.1050;1;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-12;2020-06-18;Si;;;0.0000;0;389.1050;1;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-12;2020-06-18;No;0.0;0.0;0.0000;0;340.8218;71;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-11;2020-06-17;Si;;;0.0000;0;389.1050;1;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-11;2020-06-17;No;0.0;0.0;0.0000;0;331.2211;69;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-10;2020-06-16;Si;;;0.0000;0;389.1050;1;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-10;2020-06-16;No;0.0;0.0;0.0000;0;326.4208;68;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-09;2020-06-15;Si;;;0.0000;0;389.1050;1;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-09;2020-06-15;No;0.0;0.0;0.0000;0;326.4208;68;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-08;2020-06-14;No;0.0;0.0;0.0000;0;331.2211;69;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-08;2020-06-14;Si;;;0.0000;0;389.1050;1;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-07;2020-06-13;Si;;;0.0000;0;389.1050;1;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-07;2020-06-13;No;0.0;0.0;0.0000;0;336.0215;70;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-06;2020-06-12;Si;;;0.0000;0;778.2101;2;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-06;2020-06-12;No;0.0;0.0;0.0000;0;340.8218;71;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-05;2020-06-11;Si;;;0.0000;0;778.2101;2;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-05;2020-06-11;No;1.37152;0.142857;0.0000;0;398.4254;83;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-04;2020-06-10;No;2.74303;0.285714;0.0000;0;398.4254;83;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-04;2020-06-10;Si;;;0.0000;0;778.2101;2;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-03;2020-06-09;No;4.11455;0.428571;4.8003;1;465.6298;97;1.0309;0;0;0
RIBERA D'EBRE;30;2020-06-03;2020-06-09;Si;;;0.0000;0;1167.3151;3;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-02;2020-06-08;Si;;;0.0000;0;1167.3151;3;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-02;2020-06-08;No;4.11455;0.428571;4.8003;1;465.6298;97;1.0309;0;0;0
RIBERA D'EBRE;30;2020-06-01;2020-06-07;Si;;;0.0000;0;1167.3151;3;0.0000;0;0;0
RIBERA D'EBRE;30;2020-06-01;2020-06-07;No;5.48607;0.571429;4.8003;1;451.2288;94;1.0638;0;0;0
RIBERA D'EBRE;30;2020-05-31;2020-06-06;Si;;;0.0000;0;1167.3151;3;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-31;2020-06-06;No;6.85758;0.714286;4.8003;1;465.6298;97;1.0309;2;0;0
RIBERA D'EBRE;30;2020-05-30;2020-06-05;No;8.2291;0.857143;9.6006;2;460.8294;96;1.0417;2;0;0
RIBERA D'EBRE;30;2020-05-30;2020-06-05;Si;;;0.0000;0;778.2101;2;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-29;2020-06-04;No;6.85758;0.714286;9.6006;2;403.2258;84;1.1905;2;0;0
RIBERA D'EBRE;30;2020-05-29;2020-06-04;Si;;;0.0000;0;778.2101;2;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-28;2020-06-03;Si;;;0.0000;0;778.2101;2;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-28;2020-06-03;No;8.2291;0.571429;9.6006;2;427.2273;89;1.1236;2;0;0
RIBERA D'EBRE;30;2020-05-27;2020-06-02;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-27;2020-06-02;No;4.11455;0.428571;4.8003;1;398.4254;83;0.0000;2;0;0
RIBERA D'EBRE;30;2020-05-26;2020-06-01;Si;;;0.0000;0;778.2101;2;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-26;2020-06-01;No;4.11455;0.428571;4.8003;1;384.0245;80;0.0000;2;0;0
RIBERA D'EBRE;30;2020-05-25;2020-05-31;No;2.74303;0.285714;4.8003;1;403.2258;84;0.0000;2;0;0
RIBERA D'EBRE;30;2020-05-25;2020-05-31;Si;;;0.0000;0;2723.7354;7;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-24;2020-05-30;Si;;;0.0000;0;2723.7354;7;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-24;2020-05-30;No;1.37152;0.142857;4.8003;1;379.2242;79;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-23;2020-05-29;Si;;;0.0000;0;3501.9455;9;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-23;2020-05-29;No;0.685758;0.142857;0.0000;0;412.8264;86;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-22;2020-05-28;Si;;;0.0000;0;3501.9455;9;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-22;2020-05-28;No;1.37152;0.285714;0.0000;0;412.8264;86;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-21;2020-05-27;Si;;;0.0000;0;3501.9455;9;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-21;2020-05-27;No;2.05727;0.428571;4.8003;1;355.2227;74;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-20;2020-05-26;No;2.05727;0.428571;4.8003;1;316.8202;66;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-20;2020-05-26;Si;;;0.0000;0;3891.0505;10;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-19;2020-05-25;Si;;;0.0000;0;3112.8404;8;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-19;2020-05-25;No;2.05727;0.428571;4.8003;1;316.8202;66;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-18;2020-05-24;Si;;;0.0000;0;1167.3151;3;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-18;2020-05-24;No;2.05727;0.428571;4.8003;1;268.8172;56;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-17;2020-05-23;Si;;;0.0000;0;1167.3151;3;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-17;2020-05-23;No;4.11455;0.428571;4.8003;1;278.4178;58;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-16;2020-05-22;No;2.74303;0.285714;4.8003;1;259.2165;54;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-16;2020-05-22;Si;;;0.0000;0;1167.3151;3;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-15;2020-05-21;No;1.37152;0.142857;4.8003;1;259.2165;54;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-15;2020-05-21;Si;;;0.0000;0;1167.3151;3;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-14;2020-05-20;Si;;;0.0000;0;1556.4202;4;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-14;2020-05-20;No;0.0;0.0;0.0000;0;264.0168;55;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-13;2020-05-19;Si;;;0.0000;0;1167.3151;3;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-13;2020-05-19;No;0.0;0.0;0.0000;0;273.6175;57;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-12;2020-05-18;Si;;;0.0000;0;2723.7354;7;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-12;2020-05-18;No;0.685758;0.142857;0.0000;0;537.6344;112;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-11;2020-05-17;No;1.37152;0.285714;0.0000;0;528.0337;110;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-11;2020-05-17;Si;;;0.0000;0;2723.7354;7;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-10;2020-05-16;No;4.11455;0.428571;4.8003;1;532.8341;111;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-10;2020-05-16;Si;;;0.0000;0;3112.8404;8;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-09;2020-05-15;Si;;;0.0000;0;2334.6303;6;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-09;2020-05-15;No;4.11455;0.428571;4.8003;1;518.4331;108;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-08;2020-05-14;Si;;;0.0000;0;7392.9961;19;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-08;2020-05-14;No;4.11455;0.428571;4.8003;1;619.2396;129;0.7813;0;0;0
RIBERA D'EBRE;30;2020-05-07;2020-05-13;Si;;;0.0000;0;8171.2062;21;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-07;2020-05-13;No;4.11455;0.428571;4.8003;1;643.2411;134;0.7634;0;0;0
RIBERA D'EBRE;30;2020-05-06;2020-05-12;No;8.2291;0.428571;4.8003;1;744.0476;155;0.6536;0;0;0
RIBERA D'EBRE;30;2020-05-06;2020-05-12;Si;;;0.0000;0;8949.4163;23;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-05;2020-05-11;Si;;;0.0000;0;40466.9260;104;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-05;2020-05-11;No;6.85758;0.357143;4.8003;1;739.2473;154;0.6667;0;0;0
RIBERA D'EBRE;30;2020-05-04;2020-05-10;Si;;;0.0000;0;40466.9260;104;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-04;2020-05-10;No;5.48607;0.285714;4.8003;1;830.4531;173;0.5917;0;0;0
RIBERA D'EBRE;30;2020-05-03;2020-05-09;Si;;;0.0000;0;40466.9260;104;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-03;2020-05-09;No;4.11455;0.285714;4.8003;1;835.2534;174;0.5917;0;0;0
RIBERA D'EBRE;30;2020-05-02;2020-05-08;Si;;;0.0000;0;40466.9260;104;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-02;2020-05-08;No;4.11455;0.285714;4.8003;1;840.0537;175;0.5882;0;0;0
RIBERA D'EBRE;30;2020-05-01;2020-05-07;No;10.9721;0.571429;4.8003;1;710.4454;148;0.0000;0;0;0
RIBERA D'EBRE;30;2020-05-01;2020-05-07;Si;;;0.0000;0;35408.5603;91;0.0000;0;0;0
RIBERA D'EBRE;30;2020-04-30;2020-05-06;Si;;;0.0000;0;34241.2451;88;0.0000;0;0;0
RIBERA D'EBRE;30;2020-04-30;2020-05-06;No;17.144;0.714286;4.8003;1;686.4439;143;0.0000;0;0;0
RIBERA D'EBRE;30;2020-04-29;2020-05-05;Si;;;0.0000;0;33463.0350;86;0.0000;0;0;0
RIBERA D'EBRE;30;2020-04-29;2020-05-05;No;20.5727;0.857143;14.4009;3;590.4377;123;0.0000;0;0;0
RIBERA D'EBRE;30;2020-04-28;2020-05-04;Si;;;778.2101;2;25291.8287;65;3.0769;0;0;0
RIBERA D'EBRE;30;2020-04-28;2020-05-04;No;18.8583;0.785714;14.4009;3;552.0353;115;0.0000;0;0;0
RIBERA D'EBRE;30;2020-04-27;2020-05-03;No;17.144;0.714286;14.4009;3;504.0322;105;0.0000;0;0;0
RIBERA D'EBRE;30;2020-04-27;2020-05-03;Si;;;778.2101;2;25291.8287;65;3.0769;0;0;0
RIBERA D'EBRE;30;2020-04-26;2020-05-02;No;13.7152;0.714286;9.6006;2;494.4316;103;0.0000;0;0;0
RIBERA D'EBRE;30;2020-04-26;2020-05-02;Si;;;778.2101;2;24902.7237;64;3.1250;0;0;0
RIBERA D'EBRE;30;2020-04-25;2020-05-01;Si;;;778.2101;2;24902.7237;64;3.1250;0;0;0
RIBERA D'EBRE;30;2020-04-25;2020-05-01;No;19.2012;1.0;9.6006;2;494.4316;103;0.0000;0;0;0
